BUKRS;KTOPL;SAKNR;BILKT;FISC_YEAR;FIS_PERIOD;DEBITS_PER;CREDIT_PER;PER_SALES;BALANCE;CURRENCY
MUSE;MUSE;0000512503;0000421400;2017;08; 0; 0; 0; -921275;CLP
MUSE;MUSE;0000512504;0000421400;2017;08; 0; 0; 0; 39092;CLP
MUSE;MUSE;0000512506;0000421400;2017;08; 0; 0; 0; 229001;CLP
MUSE;MUSE;0000512800;0000421500;2017;08; 179025; 0; 179025; 81979491;CLP
MUSE;MUSE;0000512801;0000421500;2017;08; 36404; 0; 36404; 173862000;CLP
MUSE;MUSE;0000512802;0000421500;2017;08; 0; 0; 0; 181793733;CLP
MUSE;MUSE;0000520213;0000440400;2017;08; 0; 0; 0; 577671435;CLP
MUSE;MUSE;0000520500;0000421600;2017;08; 0; 0; 0; 1641346085;CLP
MUSE;MUSE;0000520600;0000421500;2017;08; 0; 0; 0; 371430626;CLP
MUSE;MUSE;0000520601;0000421700;2017;08; 0; 0; 0; 798302259;CLP
MUSE;MUSE;0000520602;0000421700;2017;08; 0; 0; 0; -176872375;CLP
MUSE;MUSE;0000520700;0000421700;2017;08; 0; 0; 0; 24227686;CLP
MUSE;MUSE;0000520701;0000421700;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000520702;0000421500;2017;08; 0; 0; 0; 768532;CLP
MUSE;MUSE;0000530000;0000440500;2017;08; 0; 0; 0; 128234979;CLP
MUSE;MUSE;0000530202;0000440400;2017;08; 0; 0; 0; -25079443;CLP
MUSE;MUSE;0000530204;0000440400;2017;08; 0; 0; 0; 12412828;CLP
MUSE;MUSE;0000530214;0000440900;2017;08; 0; 0; 0; 269470060;CLP
MUSE;MUSE;0000530300;0000440700;2017;08; 0; 0; 0; 12434276;CLP
MUSE;MUSE;0000530400;0000440700;2017;08; 0; 0; 0; 185133602;CLP
MUSE;MUSE;0000530402;0000440800;2017;08; 0; 0; 0; 73302102;CLP
MUSE;MUSE;0000530403;0000440700;2017;08; 0; 0; 0; 26608435;CLP
MUSE;MUSE;0000530500;0000440700;2017;08; 0; 0; 0; 11256984;CLP
MUSE;MUSE;0000530600;0000440700;2017;08; 0; 0; 0; 504768532;CLP
MUSE;MUSE;0000530700;0000440700;2017;08; 0; 0; 0; 56906137;CLP
MUSE;MUSE;0000530750;0000421600;2017;08; 0; 0; 0; 3790009382;CLP
MUSE;MUSE;0000530800;0000440700;2017;08; 0; 0; 0; -4158;CLP
MUSE;MUSE;0000530801;0000440700;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000530803;0000440700;2017;08; 0; 0; 0; -41625351;CLP
MUSE;MUSE;0000530806;0000420700;2017;08; 0; 0; 0; 2442647575;CLP
MUSE;MUSE;0000700201;0000110500;2017;08; 0; 0; 0; -52774;CLP
MUSE;MUSE;0000700202;0000110500;2017;08; 0; 0; 0; -1155424;CLP
MUSE;MUSE;0000700203;0000110500;2017;08; 0; 0; 0; -830;CLP
MUSE;MUSE;0000700300;0000110500;2017;08; 0; 0; 0; 134292325;CLP
MUSE;MUSE;0000700306;0000110500;2017;08; 0; 0; 0; -9374;CLP
MUSE;MUSE;0000700308;0000110500;2017;08; 0; 0; 0; -6821;CLP
MUSE;MUSE;0000700400;0000110500;2017;08; 0; 0; 0; -135474533;CLP
MUSE;MUSE;0000700401;0000110500;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000700402;0000110500;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000700403;0000110500;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000700411;0000110500;2017;08; 0; 0; 0; -3124553;CLP
MUSE;MUSE;0000700412;0000110500;2017;08; 0; 0; 0; -3572501;CLP
MUSE;MUSE;0000700413;0000110500;2017;08; 0; 0; 0; -999112;CLP
MUSE;MUSE;0000700430;0000110500;2017;08; 0; 0; 0; 5770016;CLP
MUSE;MUSE;0000700440;0000110500;2017;08; 0; 0; 0; 4333581;CLP
MUSE;MUSE;0000900000;0000110100;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900001;0000210200;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900004;0000110100;2017;08; 0; 0; 0; 1467138;CLP
MUSE;MUSE;0000900005;0000110500;2017;08; 0; 0; 0; -4051561;CLP
MUSE;MUSE;0000900008;0000111400;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900009;0000110100;2017;08; 0; 0; 0; -447661253;CLP
MUSE;MUSE;0000900010;0000110100;2017;08; 0; 0; 0; 15183613;CLP
MUSE;MUSE;0000900012;0000110200;2017;08; 0; 0; 0; 3397744095;CLP
MUSE;MUSE;0000900014;0000110500;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900015;0000110500;2017;08; 0; 0; 0; -82057116;CLP
MUSE;MUSE;0000900019;0000110500;2017;08; 0; 0; 0; -2608348;CLP
MUSE;MUSE;0000900020;0000211200;2017;08; 0; 0; 0; -25542;CLP
MUSE;MUSE;0000900023;0000210200;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900024;0000110500;2017;08; 0; 0; 0; 29273492;CLP
MUSE;MUSE;0000900025;0000110500;2017;08; 0; 0; 0; -1611105;CLP
MUSE;MUSE;0000900026;0000111400;2017;08; 0; 0; 0; 188278;CLP
MUSE;MUSE;0000900027;0000110100;2017;08; 0; 0; 0; 29622243;CLP
MUSE;MUSE;0000900028;0000110500;2017;08; 0; 0; 0; -851247657;CLP
MUSE;MUSE;0000900029;0000110500;2017;08; 0; 0; 0; -12747190;CLP
MUSE;MUSE;0000900030;0000110800;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900031;0000111300;2017;08; 0; 0; 0; 1133296556;CLP
MUSE;MUSE;0000900035;0000110200;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900036;0000211200;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900040;0000210300;2017;08; 0; 0; 0; -28698516;CLP
MUSE;MUSE;0000900041;0000210300;2017;08; 0; 0; 0; -1244272;CLP
MUSE;MUSE;0000900042;0000210300;2017;08; 0; 0; 0; -5500978;CLP
MUSE;MUSE;0000900050;0000211200;2017;08; 0; 0; 0; 169282442;CLP
MUSE;MUSE;0000900053;0000110100;2017;08; 0; 0; 0; 17;CLP
MUSE;MUSE;0000900060;0000110100;2017;08; 0; 0; 0; -3528013;CLP
MUSE;MUSE;0000900063;0000110100;2017;08; 0; 0; 0; -14827990;CLP
MUSE;MUSE;0000900064;0000110100;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000900065;0000110500;2017;08; 0; 0; 0; 9218171;CLP
MUSE;MUSE;0000900070;0000210300;2017;08; 0; 0; 0; 6652981;CLP
MUSE;MUSE;0000999004;;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000999990;0000121101;2017;08; 0; 0; 0; 0;CLP
MUSE;MUSE;0000999997;;2017;08; 0; 0; 0; 81830327308;CLP
MUSE;MUSE;0000999998;;2017;08; 0; 0; 0; -1648925936;CLP
MUSE;MUSE;0000999999;;2017;08; 0; 0; 0; -80181401372;CLP
